Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Traffic,Actual_Delivery_Time,Parcel_Category,Distance_km,Day_of_Week,Is_Peak_Hour,Order_Minutes,Pickup_Minutes,Traffic_num,Vehicle_Motorcycle,Vehicle_Scooter,Vehicle_Van,Area_Other,Area_Semi-Urban,Area_Urban,Weather_Fog,Weather_Sandstorms,Weather_Stormy,Weather_Sunny,Weather_Windy,Parcel_Category_TE,Order_Hour,Pickup_Hour,Order_Slot,Pickup_Slot,First_Attempt_Success,Pickup_Slot_Mismatch,First_Attempt_Success_Prob
nafo018548858,38,4.5,18.592718,73.773572,18.632718,73.813572,2022-03-21,Medium,90,Clothing,6.127848457033505,0,0,955.0,960,2.0,0,1,0,0,0,0,0,0,0,0,0,130.48368953880765,15,16,15-16,16-17,1,1,0.32379352474025863
crxp762349605,28,4.9,21.149834,72.778666,21.259834,72.888666,2022-03-02,Medium,100,Pet Supplies,16.72253446733555,2,0,1035.0,1050,2.0,0,0,1,0,0,0,0,1,0,0,0,131.29182156133828,17,17,17-18,17-18,1,0,0.3130009414743136
fvqu653775666,35,4.6,18.55144,73.804855,18.64144,73.894855,2022-04-02,Jam,260,Clothing,13.788282220013778,5,1,1150.0,1160,4.0,1,0,0,0,0,0,0,0,0,0,0,130.48368953880765,19,19,19-20,19-20,1,0,0.03807369891753185
pctx761559522,34,4.8,17.424114,78.347554,17.534114,78.457554,2022-04-02,Low,80,Toys,16.903235903519843,5,0,1340.0,1355,1.0,1,0,0,0,0,0,0,0,0,0,1,129.39590075512405,22,22,22-23,22-23,1,0,0.1831482339175881
kmou782791732,39,4.8,12.914264,77.6784,12.984264,77.7484,2022-03-25,Low,150,Cosmetics,10.868667520702992,4,0,1410.0,1425,1.0,0,1,0,0,0,0,0,0,0,0,0,132.90250280164364,23,23,23-24,23-24,1,0,0.18642131854997157
fbzj797410831,31,3.8,21.183434,72.814492,21.293434,72.924492,2022-03-23,Jam,185,Clothing,16.72076404537099,2,1,1240.0,1250,4.0,0,1,0,0,0,1,0,0,0,0,1,130.48368953880765,20,20,20-21,20-21,1,0,0.018414364822982084
xclp751489645,36,4.1,12.972161,77.596014,13.002161,77.626014,2022-03-13,Jam,165,Home,4.6576549370601725,6,1,1275.0,1280,4.0,0,1,0,0,0,0,0,0,0,0,1,130.95530726256985,21,21,21-22,21-22,1,0,0.025016553507360213
hekb227179919,27,4.9,25.457687,81.835585,25.477687,81.855585,2022-02-11,Low,55,Kitchen,2.99616025881725,4,1,660.0,675,1.0,1,0,0,0,0,1,0,0,0,0,1,132.32697343808454,11,11,11-12,11-12,1,0,0.8455598078663604
cptt009244419,33,4.7,30.346994,78.062543,30.406994,78.122543,2022-02-11,Medium,145,Sports,8.811388218295335,4,0,1040.0,1045,2.0,1,0,0,0,0,0,0,1,0,0,0,132.24714968738508,17,17,17-18,17-18,1,0,0.3657323113977926
jvfx207734158,32,4.7,21.173343,72.792731,21.303343,72.922731,2022-03-18,Medium,115,Toys,19.760907746586085,4,1,1120.0,1135,2.0,1,0,0,0,0,0,0,0,0,0,1,129.39590075512405,18,18,18-19,18-19,1,0,0.10545363217553096
ydcc953466111,33,4.8,0.0,0.0,0.13,0.13,2022-03-20,Jam,95,Sports,20.44292976252901,6,1,1285.0,1300,4.0,1,0,0,0,0,0,0,0,0,1,0,132.24714968738508,21,21,21-22,21-22,1,0,0.025279758344197496
keil895485789,38,4.1,27.201725,78.007553,27.251725,78.057553,2022-02-13,Jam,165,Outdoors,7.439850531565516,6,1,1240.0,1245,4.0,0,1,0,0,0,0,1,0,0,0,0,131.05933745904622,20,20,20-21,20-21,1,0,0.013898305978494
ljjb615653327,34,4.9,0.0,0.0,0.08,0.08,2022-03-20,Medium,205,Cosmetics,12.58026782240096,6,0,1040.0,1045,2.0,0,1,0,0,0,0,1,0,0,0,0,132.90250280164364,17,17,17-18,17-18,1,0,0.23522963750722314
fbyw226027230,30,3.7,26.849596,75.800512,26.919596,75.870512,2022-03-02,Low,180,Outdoors,10.429850454296805,2,0,1395.0,1405,1.0,1,0,0,0,0,0,0,0,0,0,0,131.05933745904622,23,23,23-24,23-24,1,0,0.09436274307948389
botb821383153,26,4.5,23.357804,85.325146,23.377804,85.345146,2022-03-03,High,65,Clothing,3.018841258628892,3,1,680.0,695,3.0,0,1,0,1,0,0,0,0,0,1,0,130.48368953880765,11,11,11-12,11-12,1,0,0.4997644842845567
rkbj578639473,21,4.8,26.471617,80.313564,26.511617,80.353564,2022-02-17,High,130,Outdoors,5.969043562149228,3,0,815.0,830,3.0,1,0,0,0,0,0,0,0,0,0,1,131.05933745904622,13,13,13-14,13-14,1,0,0.4878893246459148
cpat736531974,27,4.5,26.956431,75.776649,27.016431,75.836649,2022-04-05,Jam,100,Books,8.936297424957562,1,1,1275.0,1280,4.0,1,0,0,0,0,1,0,0,1,0,0,131.02160056657223,21,21,21-22,21-22,1,0,0.01876506773226109
nmup689732343,28,4.8,18.539299,73.897902,18.629299,73.987902,2022-03-04,Low,75,Jewelry,13.788747286078188,4,0,1350.0,1355,1.0,1,0,0,0,0,0,0,0,1,0,0,130.7530335474661,22,22,22-23,22-23,1,0,0.10345262437794477
cowu017171549,21,5.0,22.753659,75.903365,22.803659,75.953365,2022-04-03,Low,95,Books,7.562272055565832,6,0,1435.0,0,1.0,0,1,0,0,0,0,0,0,0,0,1,131.02160056657223,23,0,23-24,0-1,1,1,0.7598553064108982
wlrx726957036,35,3.8,27.159795,78.04299,27.249795,78.13299,2022-02-18,Jam,160,Snacks,13.392894243305737,4,1,1175.0,1180,4.0,1,0,0,0,0,0,0,0,0,0,1,131.9043321299639,19,19,19-20,19-20,1,0,0.019083847044265707
hwts730529393,30,4.7,23.369746,85.33982,23.479746,85.44982,2022-04-06,Low,125,Skincare,16.600361127912656,2,0,1355.0,1360,1.0,0,1,0,0,0,0,1,0,0,0,0,132.02741702741702,22,22,22-23,22-23,1,0,0.09974886766113444
putn867140192,32,4.2,12.310972,76.659264,12.420972,76.769264,2022-04-02,Jam,220,Books,17.09838855662463,5,1,1245.0,1260,4.0,1,0,0,0,0,0,0,1,0,0,0,131.02160056657223,20,21,20-21,21-22,1,1,0.009903448573439761
rsoc872844021,39,4.6,12.352058,76.60665,12.462058,76.71665,2022-03-08,Low,85,Home,17.0970739431768,1,0,1395.0,1405,1.0,0,1,0,0,0,0,0,0,0,0,1,130.95530726256985,23,23,23-24,23-24,1,0,0.13298110759016815
jchm493556846,34,4.5,12.978453,77.643685,13.048453,77.713685,2022-03-25,Low,155,Apparel,10.867300462045836,4,0,1375.0,1380,1.0,0,1,0,0,0,1,1,0,0,0,0,132.0487894350697,22,23,22-23,23-24,1,1,0.09505959989394379
cbqh541862917,39,3.6,12.337978,76.616792,12.427978,76.706792,2022-03-12,Low,190,Home,13.989146264477116,5,0,1370.0,1375,1.0,0,1,0,0,0,0,1,0,0,0,0,130.95530726256985,22,22,22-23,22-23,1,0,0.047000447406794876
uglf215081056,30,4.1,19.065838,72.832658,19.175838,72.942658,2022-03-18,Low,170,Books,16.8274727731461,4,0,1400.0,1405,1.0,0,1,0,0,0,1,0,0,0,0,0,131.02160056657223,23,23,23-24,23-24,1,0,0.13338286108980113
vggt425042339,26,4.1,22.569358,88.433452,22.699358,88.563452,2022-02-18,Jam,160,Jewelry,19.671433318359583,4,1,1160.0,1175,4.0,0,1,0,0,0,0,1,0,0,0,0,130.7530335474661,19,19,19-20,19-20,1,0,0.010215595065917349
jkaj699169919,38,4.9,22.311844,73.165081,22.401844,73.255081,2022-03-04,Low,115,Books,13.63127120906983,4,0,1335.0,1350,1.0,0,1,0,0,0,0,0,0,1,0,0,131.02160056657223,22,22,22-23,22-23,1,0,0.11592857784151578
fgov064072614,39,5.0,19.12663,72.829976,19.18663,72.889976,2022-03-24,Jam,105,Clothing,9.177683834695673,3,1,1190.0,1205,4.0,0,1,0,0,0,0,0,0,0,1,0,130.48368953880765,19,20,19-20,20-21,1,1,0.04526567056275186
jgbk796311351,39,4.5,23.214294,77.435361,23.224294,77.445361,2022-02-13,High,140,Kitchen,1.510191606711225,6,1,710.0,725,3.0,0,1,0,0,0,1,0,0,0,0,0,132.32697343808454,11,12,11-12,12-13,1,1,0.3904289324476848
pmnl419108553,27,4.6,26.891191,75.802083,27.021191,75.932083,2022-03-12,Low,110,Toys,19.36427713220852,5,0,1355.0,1365,1.0,1,0,0,0,0,0,0,0,0,0,0,129.39590075512405,22,22,22-23,22-23,1,0,0.138451191193479
adqj362126776,34,4.3,15.303897,73.914336,15.323897,73.934336,2022-02-15,High,175,Electronics,3.0897366597023,1,0,720.0,735,3.0,0,1,0,0,0,0,1,0,0,0,0,130.83713583713583,12,12,12-13,12-13,1,0,0.3718036620300142
exxk337532506,28,4.9,11.016298,76.972076,11.076298,77.032076,2022-03-15,Medium,100,Snacks,9.348206267361393,1,0,1075.0,1080,2.0,1,0,0,0,0,0,0,0,0,1,0,131.9043321299639,17,18,17-18,18-19,1,1,0.3192087790769914
tjur101430442,29,4.7,11.022298,76.998349,11.042298,77.018349,2022-03-19,High,135,Electronics,3.1161417126181274,5,1,670.0,675,3.0,0,1,0,0,0,1,0,0,0,0,0,130.83713583713583,11,11,11-12,11-12,1,0,0.5779083726449694
vrfd914824790,25,4.6,21.170798,72.790489,21.260798,72.880489,2022-03-08,Low,115,Books,13.68160171925017,1,0,1415.0,1425,1.0,1,0,0,0,0,0,0,0,1,0,0,131.02160056657223,23,23,23-24,23-24,1,0,0.07017005340482549
vgry421819820,39,4.8,13.045479,80.23311,13.075479,80.26311,2022-03-11,Medium,80,Kitchen,4.656983638230307,4,1,1095.0,1105,2.0,0,0,1,0,0,0,0,0,0,1,0,132.32697343808454,18,18,18-19,18-19,1,0,0.2905222064351961
phai950034417,24,4.7,12.934365,77.616155,12.964365,77.646155,2022-03-21,Jam,90,Apparel,4.657999585570663,0,1,1210.0,1215,4.0,1,0,0,0,0,0,0,0,0,1,0,132.0487894350697,20,20,20-21,20-21,1,0,0.06767907931073802
swiw878574768,39,4.4,18.539299,73.897902,18.669299,74.027902,2022-03-08,Medium,225,Apparel,19.915971082561143,1,1,1100.0,1105,2.0,1,0,0,0,0,0,0,1,0,0,0,132.0487894350697,18,18,18-19,18-19,1,0,0.09230596803211445
caqt190094291,22,4.7,22.727021,75.884167,22.777021,75.934167,2022-03-13,Jam,155,Shoes,7.562950099273998,6,1,1240.0,1245,4.0,0,1,0,0,0,0,0,0,0,0,0,131.1515378844711,20,20,20-21,20-21,1,0,0.039614197486204226
cpbd124432327,33,4.9,12.337978,76.616792,12.387978,76.666792,2022-03-01,Jam,120,Kitchen,7.772038818805718,1,1,1195.0,1200,4.0,1,0,0,0,0,0,0,0,0,1,0,132.32697343808454,19,20,19-20,20-21,1,1,0.04484755256282381
jrrf395460489,36,4.7,0.0,0.0,0.04,0.04,2022-03-26,High,140,Cosmetics,6.290134677634678,5,0,875.0,880,3.0,0,1,0,0,0,0,0,0,0,0,1,132.90250280164364,14,14,14-15,14-15,1,0,0.40986905220227987
wayt822559918,29,5.0,22.308096,73.167753,22.388096,73.247753,2022-04-02,Jam,205,Pet Supplies,12.117036432265502,5,1,1195.0,1200,4.0,0,1,0,0,0,0,1,0,0,0,0,131.29182156133828,19,20,19-20,20-21,1,1,0.016369156228419387
wico483829226,37,5.0,18.536718,73.830327,18.646718,73.940327,2022-03-27,Medium,105,Books,16.85256546543028,6,0,1065.0,1080,2.0,0,1,0,0,0,1,0,0,1,0,0,131.02160056657223,17,18,17-18,18-19,1,1,0.15025170343284325
edeh232495660,38,4.5,12.972793,80.249982,12.982793,80.259982,2022-03-17,Low,85,Apparel,1.5525801593211894,3,1,510.0,525,1.0,1,0,0,0,0,0,0,0,0,0,0,132.0487894350697,8,8,8-9,8-9,1,0,0.8392112393438688
mgkr353578803,20,4.7,12.284747,76.625861,12.354747,76.695861,2022-03-14,Jam,130,Apparel,10.881731319465793,0,1,1295.0,1310,4.0,1,0,0,0,0,1,0,1,0,0,0,132.0487894350697,21,21,21-22,21-22,1,0,0.03938886321241059
rrxr087233249,25,4.9,26.892312,75.806896,26.982312,75.896896,2022-04-06,Jam,95,Clothing,13.407033668284814,2,1,1305.0,1315,4.0,1,0,0,0,0,0,0,0,1,0,0,130.48368953880765,21,21,21-22,21-22,1,0,0.012244580519814982
xjsl585284456,29,5.0,18.53408,73.89852,18.61408,73.97852,2022-03-14,Jam,145,Pet Supplies,12.25701219409813,0,1,1290.0,1305,4.0,1,0,0,0,0,0,0,0,0,1,0,131.29182156133828,21,21,21-22,21-22,1,0,0.04298982311117014
bmtv122585301,28,4.8,0.0,0.0,0.02,0.02,2022-03-15,Low,85,Home,3.145067434621583,1,1,550.0,565,1.0,0,0,1,0,0,0,0,1,0,0,0,130.95530726256985,9,9,9-10,9-10,1,0,0.8392619196370865
bltm335840518,28,4.6,21.160522,72.771477,21.210522,72.821477,2022-04-01,Low,75,Outdoors,7.6016147383215875,4,0,1430.0,0,1.0,0,1,0,0,0,0,1,0,0,0,0,131.05933745904622,23,0,23-24,0-1,1,1,0.5596937528274903
zfti777145433,24,4.6,27.201725,78.007553,27.291725,78.097553,2022-02-16,Jam,90,Sports,13.390667794393671,2,1,1250.0,1265,4.0,0,0,1,0,0,0,0,0,0,1,0,132.24714968738508,20,21,20-21,21-22,1,1,0.021467089263061262
iarw176071848,25,4.0,19.1093,72.825451,19.1693,72.885451,2022-03-19,Jam,165,Apparel,9.17813837505589,5,1,1250.0,1255,4.0,0,1,0,0,0,0,1,0,0,0,0,132.0487894350697,20,20,20-21,20-21,1,0,0.011329995651253673
bwam316967426,20,4.2,19.055831,72.833984,19.135831,72.913984,2022-03-20,Jam,155,Toys,12.239035527316306,6,1,1295.0,1310,4.0,1,0,0,0,0,0,0,0,0,0,0,129.39590075512405,21,21,21-22,21-22,1,0,0.016924031982093208
jnns353212839,34,4.8,12.316967,76.603067,12.406967,76.693067,2022-03-23,Jam,145,Snacks,13.989695713800396,2,1,1190.0,1195,4.0,1,0,0,0,0,1,0,1,0,0,0,131.9043321299639,19,19,19-20,19-20,1,0,0.05575151429428491
badl984068039,23,4.9,18.994049,72.825203,19.054049,72.885203,2022-03-03,Medium,85,Electronics,9.181151801248024,3,0,1075.0,1080,2.0,1,0,0,0,0,0,0,0,0,1,0,130.83713583713583,17,18,17-18,18-19,1,1,0.3210266818974847
iwwf723319347,23,4.8,18.536718,73.830327,18.556718,73.850327,2022-03-09,High,140,Sports,3.064485780676053,2,1,710.0,725,3.0,0,1,0,0,0,1,0,0,0,0,0,132.24714968738508,11,12,11-12,12-13,1,1,0.4296634765469411
nljv970707815,25,4.9,13.005801,80.250744,13.055801,80.300744,2022-03-03,Jam,120,Clothing,7.762092914972186,3,1,1220.0,1230,4.0,1,0,0,0,0,0,0,0,1,0,0,130.48368953880765,20,20,20-21,20-21,1,0,0.02257442228116313
mfws677574594,25,4.2,22.753839,75.897429,22.803839,75.947429,2022-03-24,Jam,225,Outdoors,7.562267471532845,3,1,1305.0,1315,4.0,1,0,0,0,0,0,0,0,0,1,0,131.05933745904622,21,21,21-22,21-22,1,0,0.02770319472279483
dtcu976099054,39,4.6,26.902328,75.794257,26.922328,75.814257,2022-03-26,Low,145,Jewelry,2.979633300639129,5,1,520.0,525,1.0,0,1,0,0,0,0,0,0,0,0,1,130.7530335474661,8,8,8-9,8-9,1,0,0.8376734548038025
bqxa218535196,24,4.6,18.539299,73.897902,18.559299,73.917902,2022-04-03,High,100,Cosmetics,3.0644638558352577,6,1,685.0,690,3.0,0,1,0,0,0,0,1,0,0,0,0,132.90250280164364,11,11,11-12,11-12,1,0,0.3050798941957537
fsla211634673,25,5.0,13.091809,80.219104,13.141809,80.269104,2022-03-03,Jam,65,Skincare,7.760775621293676,3,1,1275.0,1285,4.0,1,0,0,0,0,1,0,0,0,0,1,132.02741702741702,21,21,21-22,21-22,1,0,0.06250066914616703
atwb666091952,24,4.6,12.98041,77.640489,13.05041,77.710489,2022-04-04,Low,75,Toys,10.867258681532135,0,0,1435.0,10,1.0,1,0,0,0,0,1,0,0,0,0,1,129.39590075512405,23,0,23-24,0-1,1,1,0.7401286008286739
cyar101189241,27,4.5,17.430448,78.418213,17.540448,78.528213,2022-03-04,Jam,180,Kitchen,16.90295553948897,4,1,1185.0,1200,4.0,1,0,0,0,0,0,1,0,0,0,0,132.32697343808454,19,20,19-20,20-21,1,1,0.00887899921451415
agcq421704987,39,4.6,26.911927,75.797282,27.051927,75.937282,2022-03-02,Jam,215,Cosmetics,20.85172635753384,2,1,1215.0,1230,4.0,0,1,0,0,0,0,0,0,0,0,0,132.90250280164364,20,20,20-21,20-21,1,0,0.020783643307068403
kahl178324442,34,5.0,21.160437,72.774209,21.190437,72.804209,2022-03-28,Jam,155,Home,4.561113588992224,0,1,1160.0,1170,4.0,0,1,0,0,0,0,0,1,0,0,0,130.95530726256985,19,19,19-20,19-20,1,0,0.07669977486957734
armo114696819,27,4.7,13.058616,80.264151,13.128616,80.334151,2022-03-25,Low,115,Apparel,10.865584127340645,4,0,1335.0,1340,1.0,1,0,0,0,0,0,0,0,1,0,0,132.0487894350697,22,22,22-23,22-23,1,0,0.11575285859257824
bhhy053818450,37,5.0,17.455894,78.375467,17.495894,78.415467,2022-03-24,High,130,Cosmetics,6.146683594473334,3,0,895.0,900,3.0,1,0,0,0,0,1,0,0,1,0,0,132.90250280164364,14,15,14-15,15-16,1,1,0.2502397219921553
wtpu230801785,35,4.7,22.760072,75.892574,22.830072,75.962574,2022-03-04,Medium,120,Jewelry,10.586595268060288,4,1,1095.0,1110,2.0,1,0,0,0,0,0,0,0,1,0,0,130.7530335474661,18,18,18-19,18-19,1,0,0.08476254678125705
vtuc768399132,28,4.5,0.0,0.0,0.06,0.06,2022-03-15,Jam,60,Snacks,9.435201537430713,1,1,1150.0,1160,4.0,0,1,0,0,0,0,0,0,0,1,0,131.9043321299639,19,19,19-20,19-20,1,0,0.05777107339180499
tdig046675493,22,4.6,22.32,73.17,22.4,73.25,2022-03-31,Low,55,Sports,12.11655916281721,3,0,1345.0,1355,1.0,0,1,0,0,0,0,0,1,0,0,0,132.24714968738508,22,22,22-23,22-23,1,0,0.19374956912930627
kavg980506091,24,4.6,23.351058,85.325731,23.431058,85.405731,2022-03-25,Low,140,Sports,12.07439552568561,4,0,1435.0,5,1.0,0,1,0,0,0,0,0,0,0,1,0,132.24714968738508,23,0,23-24,0-1,1,1,0.7101844880420132
pdzw096167390,31,4.7,18.53408,73.89852,18.55408,73.91852,2022-03-15,Low,80,Books,3.064508186852737,1,1,600.0,605,1.0,1,0,0,0,0,0,0,0,0,1,0,131.02160056657223,10,10,10-11,10-11,1,0,0.8451130082750791
xdia306883905,22,4.9,18.530963,73.828972,18.610963,73.908972,2022-03-04,Jam,135,Shoes,12.257118233178144,4,1,1170.0,1185,4.0,1,0,0,0,0,1,0,0,0,0,1,131.1515378844711,19,19,19-20,19-20,1,0,0.06895484474141411
hgxe779789719,23,4.9,21.160522,72.771477,21.290522,72.901477,2022-04-02,Jam,125,Apparel,19.761706467413592,5,1,1280.0,1295,4.0,1,0,0,0,0,0,0,1,0,0,0,132.0487894350697,21,21,21-22,21-22,1,0,0.021497528799322558
ngmp729814705,28,4.5,18.563934,73.915367,18.673935,74.025367,2022-03-16,Jam,140,Outdoors,16.851371030914212,2,1,1200.0,1210,4.0,1,0,0,0,0,0,0,0,0,0,1,131.05933745904622,20,20,20-21,20-21,1,0,0.025024218102654663
vgof265232162,33,3.6,18.994237,72.825553,19.084237,72.915553,2022-03-06,Jam,195,Jewelry,13.77113289483828,6,1,1200.0,1205,4.0,0,1,0,0,0,0,0,0,0,0,1,130.7530335474661,20,20,20-21,20-21,1,0,0.014506343621209044
mubp523131084,23,4.7,17.430448,78.418213,17.450448,78.438213,2022-03-13,High,60,Books,3.073626731695901,6,1,710.0,715,3.0,0,1,0,0,0,0,0,0,1,0,0,131.02160056657223,11,11,11-12,11-12,1,0,0.26044030236254634
rzcc947193175,34,4.8,22.744648,75.894377,22.834648,75.984377,2022-03-25,Low,140,Home,13.611585111772158,4,0,1380.0,1395,1.0,0,1,0,0,0,0,0,1,0,0,0,130.95530726256985,23,23,23-24,23-24,1,0,0.18383480024466584
teyn307236701,28,5.0,0.0,0.0,0.07,0.07,2022-03-16,Jam,205,Apparel,11.00773476374462,2,1,1160.0,1170,4.0,1,0,0,0,0,0,0,0,0,0,0,132.0487894350697,19,19,19-20,19-20,1,0,0.05676547007755804
oakn149119004,25,5.0,27.160934,78.044095,27.170934,78.054095,2022-02-17,High,145,Shoes,1.4883285022949022,3,1,690.0,705,3.0,1,0,0,0,0,0,1,0,0,0,0,131.1515378844711,11,11,11-12,11-12,1,0,0.38593864943089273
onua322037431,26,4.6,12.311072,76.654878,12.341072,76.684878,2022-03-19,Medium,125,Apparel,4.663544352411129,5,1,1125.0,1135,2.0,0,1,0,0,0,0,0,1,0,0,0,132.0487894350697,18,18,18-19,18-19,1,0,0.18646017281034696
czlh923324266,36,4.9,22.745049,75.892471,22.765049,75.912471,2022-03-15,High,150,Sports,3.025149285677504,1,1,690.0,695,3.0,0,0,1,0,0,0,0,0,0,0,0,132.24714968738508,11,11,11-12,11-12,1,0,0.4996856339704545
erpb158861490,34,5.0,0.0,0.0,0.08,0.08,2022-02-12,Jam,265,Pet Supplies,12.58026782240096,5,1,1295.0,1310,4.0,1,0,0,0,0,0,0,0,0,0,0,131.29182156133828,21,21,21-22,21-22,1,0,0.03109819802187355
yfxq952545774,34,4.8,19.103249,72.846749,19.123249,72.866749,2022-03-11,Low,120,Sports,3.05960707159485,4,1,500.0,510,1.0,1,0,0,0,0,0,0,0,0,0,0,132.24714968738508,8,8,8-9,8-9,1,0,0.866113048934141
xuvu859487520,29,4.5,22.552996,88.35231,22.662996,88.46231,2022-02-18,Jam,120,Snacks,16.6465279605965,4,1,1190.0,1200,4.0,0,1,0,0,0,0,0,1,0,0,0,131.9043321299639,19,20,19-20,20-21,1,1,0.01610599835622052
fwgh654988905,36,4.7,12.323978,76.627961,12.453978,76.757961,2022-04-02,Jam,85,Clothing,20.20631641648197,5,1,1295.0,1310,4.0,1,0,0,0,0,1,0,0,0,1,0,130.48368953880765,21,21,21-22,21-22,1,0,0.033558978827099815
fkla033035565,21,4.7,26.910262,75.783013,26.940262,75.813013,2022-03-15,Low,105,Skincare,4.469223038792308,1,0,1425.0,1435,1.0,1,0,0,0,0,0,0,0,0,0,0,132.02741702741702,23,23,23-24,23-24,1,0,0.21696163493571585
ceni608966266,24,4.8,27.160934,78.044095,27.250934,78.134095,2022-02-16,Jam,75,Skincare,13.392833798998302,2,1,1180.0,1185,4.0,0,1,0,0,0,0,0,0,1,0,0,132.02741702741702,19,19,19-20,19-20,1,0,0.018713088434581714
jxof732712332,23,4.7,30.899584,75.809346,30.959584,75.869346,2022-02-13,Jam,105,Home,8.78999388821619,6,1,1305.0,1310,4.0,0,1,0,0,0,0,1,0,0,0,0,130.95530726256985,21,21,21-22,21-22,1,0,0.016150853307999823
hvll234507523,34,4.6,26.90294,75.793007,26.99294,75.883007,2022-03-31,Medium,165,Toys,13.406473968860336,3,0,1045.0,1055,2.0,1,0,0,0,0,0,0,0,0,0,1,129.39590075512405,17,17,17-18,17-18,1,0,0.2910430319555358
tvlu626558045,31,4.7,17.438263,78.397865,17.548263,78.507865,2022-04-06,Jam,220,Jewelry,16.902609492881677,2,1,1250.0,1260,4.0,1,0,0,0,0,0,0,0,1,0,0,130.7530335474661,20,21,20-21,21-22,1,1,0.006658829417753181
tfbw890347843,24,4.6,18.530963,73.828972,18.600963,73.898972,2022-03-31,Jam,175,Jewelry,10.725127399399224,3,1,1250.0,1255,4.0,0,0,1,0,0,1,0,0,0,0,0,130.7530335474661,20,20,20-21,20-21,1,0,0.04452080549038993
czve106645592,23,4.4,22.753839,75.897429,22.843839,75.987429,2022-03-12,Medium,185,Shoes,13.61116354777465,5,0,1060.0,1065,2.0,0,1,0,0,0,0,0,0,0,0,0,131.1515378844711,17,17,17-18,17-18,1,0,0.24776684168676302
bhiq449854908,50,6.0,-27.158822,-78.045359,27.248822,78.135359,2022-02-14,Nan,80,Pet Supplies,17663.04592693709,0,0,1155.0,1435,2.3836831011730206,0,0,1,0,0,1,1,0,0,0,0,131.29182156133828,19,23,19-20,23-24,1,1,0.0
axya364114731,29,5.0,11.001753,76.986241,11.131753,77.116241,2022-03-12,Low,60,Apparel,20.25375174504926,5,0,1395.0,1410,1.0,1,0,0,0,0,1,0,0,0,0,1,132.0487894350697,23,23,23-24,23-24,1,0,0.21037149651582898
iity366540021,32,4.5,17.428294,78.404423,17.448294,78.424423,2022-03-24,Low,130,Apparel,3.073644027723396,3,1,600.0,605,1.0,1,0,0,0,0,0,0,0,0,1,0,132.0487894350697,10,10,10-11,10-11,1,0,0.8229288037905976
ucqr362085009,26,4.8,13.044694,80.26147,13.124694,80.34147,2022-03-16,Medium,220,Electronics,12.418029175076608,2,0,1065.0,1080,2.0,1,0,0,0,0,0,1,0,0,0,0,130.83713583713583,17,18,17-18,18-19,1,1,0.13343745069840438
wdve131279991,24,4.6,18.516216,73.842527,18.536216,73.862527,2022-03-19,Low,65,Outdoors,3.0646598407974865,5,1,525.0,530,1.0,1,0,0,0,0,1,0,0,0,1,0,131.05933745904622,8,8,8-9,8-9,1,0,0.9102561880581247
jmtd307523900,26,4.7,11.026117,76.944652,11.046117,76.964652,2022-03-15,Low,85,Home,3.116121839413475,1,1,565.0,570,1.0,1,0,0,0,0,0,1,0,0,0,0,130.95530726256985,9,9,9-10,9-10,1,0,0.7179253633583971
dpky035286700,22,4.9,18.55144,73.804855,18.64144,73.894855,2022-03-29,Low,55,Cosmetics,13.788282220013778,1,0,0.0,5,1.0,0,1,0,0,0,1,0,0,0,0,1,132.90250280164364,0,0,0-1,0-1,0,0,0.9892345112230614
yrxb989756657,39,4.5,9.970717,76.285447,10.000717,76.315447,2022-02-15,Low,120,Shoes,4.68200408672251,1,0,1330.0,1340,1.0,0,1,0,0,0,1,0,0,1,0,0,131.1515378844711,22,22,22-23,22-23,1,0,0.1863202029088043
lxya422597058,31,4.6,13.081878,80.248519,13.211878,80.378519,2022-04-04,Jam,125,Sports,20.176811965426136,0,1,1305.0,1315,4.0,1,0,0,0,0,0,0,0,0,1,0,132.24714968738508,21,21,21-22,21-22,1,0,0.020455405313825673
ffbw442010383,32,4.2,19.22384,72.841347,19.35384,72.971347,2022-03-04,Jam,200,Kitchen,19.87743959766233,4,1,1190.0,1200,4.0,0,1,0,0,0,0,0,0,0,0,0,132.32697343808454,19,20,19-20,20-21,1,1,0.010837224535917688
xbwg397813145,35,4.8,10.994136,76.963303,11.024136,76.993303,2022-03-13,Jam,220,Snacks,4.674393132741051,6,1,1275.0,1290,4.0,1,0,0,0,0,0,0,0,1,0,0,131.9043321299639,21,21,21-22,21-22,1,0,0.019384252915526878
ztrm534995972,32,4.9,17.450851,78.379347,17.460851,78.389347,2022-03-28,High,110,Kitchen,1.5367515001848095,0,1,705.0,710,3.0,1,0,0,0,0,0,0,0,0,1,0,132.32697343808454,11,11,11-12,11-12,1,0,0.577656984916633
nqur368320126,31,5.0,23.416792,85.316842,23.476792,85.376842,2022-03-11,Jam,105,Outdoors,9.0540529501695,4,1,1270.0,1280,4.0,1,0,0,0,0,0,0,0,0,1,0,131.05933745904622,21,21,21-22,21-22,1,0,0.05454178195292664
bvtw201448273,20,4.7,26.914142,75.805704,26.934142,75.825704,2022-04-03,Low,90,Jewelry,2.9794951426843785,6,1,500.0,510,1.0,0,1,0,0,0,1,0,0,0,0,1,130.7530335474661,8,8,8-9,8-9,1,0,0.8994406747111627
